index,gamma,source,block_label
1000000000349,267653395738.3719529305,odlyzko_block_1e12_10k,block_1e12_10k
1000000000350,267653395738.6001121102,odlyzko_block_1e12_10k,block_1e12_10k
1000000000351,267653395738.6831071008,odlyzko_block_1e12_10k,block_1e12_10k
1000000000352,267653395739.1703212521,odlyzko_block_1e12_10k,block_1e12_10k
1000000000353,267653395739.3757067753,odlyzko_block_1e12_10k,block_1e12_10k
1000000000354,267653395739.4979309304,odlyzko_block_1e12_10k,block_1e12_10k
1000000000355,267653395739.8121385507,odlyzko_block_1e12_10k,block_1e12_10k
1000000000356,267653395740.2124733457,odlyzko_block_1e12_10k,block_1e12_10k
1000000000357,267653395740.3132634702,odlyzko_block_1e12_10k,block_1e12_10k
1000000000358,267653395740.5423242026,odlyzko_block_1e12_10k,block_1e12_10k
1000000000359,267653395741.0037677669,odlyzko_block_1e12_10k,block_1e12_10k
1000000000360,267653395741.2136333971,odlyzko_block_1e12_10k,block_1e12_10k
1000000000361,267653395741.4833037509,odlyzko_block_1e12_10k,block_1e12_10k
1000000000362,267653395741.7788224725,odlyzko_block_1e12_10k,block_1e12_10k
1000000000363,267653395742.0251093820,odlyzko_block_1e12_10k,block_1e12_10k
1000000000364,267653395742.2317928633,odlyzko_block_1e12_10k,block_1e12_10k
1000000000365,267653395742.6470154520,odlyzko_block_1e12_10k,block_1e12_10k
1000000000366,267653395742.8706439001,odlyzko_block_1e12_10k,block_1e12_10k
1000000000367,267653395743.1103139897,odlyzko_block_1e12_10k,block_1e12_10k
1000000000368,267653395743.2494403086,odlyzko_block_1e12_10k,block_1e12_10k
1000000000369,267653395743.4448084675,odlyzko_block_1e12_10k,block_1e12_10k
1000000000370,267653395743.7229627948,odlyzko_block_1e12_10k,block_1e12_10k
1000000000371,267653395743.9526823960,odlyzko_block_1e12_10k,block_1e12_10k
1000000000372,267653395744.2891300508,odlyzko_block_1e12_10k,block_1e12_10k
1000000000373,267653395744.4754813118,odlyzko_block_1e12_10k,block_1e12_10k
1000000000374,267653395744.6687648546,odlyzko_block_1e12_10k,block_1e12_10k
1000000000375,267653395744.9343661278,odlyzko_block_1e12_10k,block_1e12_10k
1000000000376,267653395745.2013769444,odlyzko_block_1e12_10k,block_1e12_10k
1000000000377,267653395745.5050821147,odlyzko_block_1e12_10k,block_1e12_10k
1000000000378,267653395745.6726262374,odlyzko_block_1e12_10k,block_1e12_10k
1000000000379,267653395745.9405274365,odlyzko_block_1e12_10k,block_1e12_10k
1000000000380,267653395746.2199365773,odlyzko_block_1e12_10k,block_1e12_10k
1000000000381,267653395746.5566851552,odlyzko_block_1e12_10k,block_1e12_10k
1000000000382,267653395746.7568176429,odlyzko_block_1e12_10k,block_1e12_10k
1000000000383,267653395747.0784045945,odlyzko_block_1e12_10k,block_1e12_10k
1000000000384,267653395747.3524234933,odlyzko_block_1e12_10k,block_1e12_10k
1000000000385,267653395747.6039956773,odlyzko_block_1e12_10k,block_1e12_10k
1000000000386,267653395747.8122426610,odlyzko_block_1e12_10k,block_1e12_10k
1000000000387,267653395748.1327519012,odlyzko_block_1e12_10k,block_1e12_10k
1000000000388,267653395748.3278615312,odlyzko_block_1e12_10k,block_1e12_10k
1000000000389,267653395748.4928392723,odlyzko_block_1e12_10k,block_1e12_10k
1000000000390,267653395748.8680974688,odlyzko_block_1e12_10k,block_1e12_10k
1000000000391,267653395749.0347777816,odlyzko_block_1e12_10k,block_1e12_10k
1000000000392,267653395749.4139792325,odlyzko_block_1e12_10k,block_1e12_10k
1000000000393,267653395749.7185138173,odlyzko_block_1e12_10k,block_1e12_10k
1000000000394,267653395749.9533178292,odlyzko_block_1e12_10k,block_1e12_10k
1000000000395,267653395750.1840972725,odlyzko_block_1e12_10k,block_1e12_10k
1000000000396,267653395750.4817454801,odlyzko_block_1e12_10k,block_1e12_10k
1000000000397,267653395750.7191951220,odlyzko_block_1e12_10k,block_1e12_10k
1000000000398,267653395750.8193901662,odlyzko_block_1e12_10k,block_1e12_10k
1000000000399,267653395751.2158517450,odlyzko_block_1e12_10k,block_1e12_10k
1000000000400,267653395751.3600185978,odlyzko_block_1e12_10k,block_1e12_10k
1000000000401,267653395751.6956145772,odlyzko_block_1e12_10k,block_1e12_10k
1000000000402,267653395752.0910780426,odlyzko_block_1e12_10k,block_1e12_10k
1000000000403,267653395752.2958896083,odlyzko_block_1e12_10k,block_1e12_10k
1000000000404,267653395752.5721886413,odlyzko_block_1e12_10k,block_1e12_10k
1000000000405,267653395752.8199150390,odlyzko_block_1e12_10k,block_1e12_10k
1000000000406,267653395752.9030300160,odlyzko_block_1e12_10k,block_1e12_10k
1000000000407,267653395753.2435535917,odlyzko_block_1e12_10k,block_1e12_10k
1000000000408,267653395753.4439823336,odlyzko_block_1e12_10k,block_1e12_10k
1000000000409,267653395753.6740748621,odlyzko_block_1e12_10k,block_1e12_10k
1000000000410,267653395753.8990755137,odlyzko_block_1e12_10k,block_1e12_10k
1000000000411,267653395754.3699686957,odlyzko_block_1e12_10k,block_1e12_10k
1000000000412,267653395754.6646544826,odlyzko_block_1e12_10k,block_1e12_10k
1000000000413,267653395754.8164079858,odlyzko_block_1e12_10k,block_1e12_10k
1000000000414,267653395754.9764974660,odlyzko_block_1e12_10k,block_1e12_10k
1000000000415,267653395755.2432233720,odlyzko_block_1e12_10k,block_1e12_10k
1000000000416,267653395755.6027476794,odlyzko_block_1e12_10k,block_1e12_10k
1000000000417,267653395755.8296595436,odlyzko_block_1e12_10k,block_1e12_10k
1000000000418,267653395755.9985820843,odlyzko_block_1e12_10k,block_1e12_10k
1000000000419,267653395756.1439418154,odlyzko_block_1e12_10k,block_1e12_10k
1000000000420,267653395756.3168745543,odlyzko_block_1e12_10k,block_1e12_10k
1000000000421,267653395756.6298541042,odlyzko_block_1e12_10k,block_1e12_10k
1000000000422,267653395756.9672513952,odlyzko_block_1e12_10k,block_1e12_10k
1000000000423,267653395757.1514778174,odlyzko_block_1e12_10k,block_1e12_10k
1000000000424,267653395757.4862892191,odlyzko_block_1e12_10k,block_1e12_10k
1000000000425,267653395757.8429129602,odlyzko_block_1e12_10k,block_1e12_10k
1000000000426,267653395758.2428770985,odlyzko_block_1e12_10k,block_1e12_10k
1000000000427,267653395758.3381224333,odlyzko_block_1e12_10k,block_1e12_10k
1000000000428,267653395758.7632065103,odlyzko_block_1e12_10k,block_1e12_10k
1000000000429,267653395759.0886745863,odlyzko_block_1e12_10k,block_1e12_10k
1000000000430,267653395759.1730304481,odlyzko_block_1e12_10k,block_1e12_10k
1000000000431,267653395759.4956392951,odlyzko_block_1e12_10k,block_1e12_10k
1000000000432,267653395759.8866452656,odlyzko_block_1e12_10k,block_1e12_10k
1000000000433,267653395759.9758984213,odlyzko_block_1e12_10k,block_1e12_10k
1000000000434,267653395760.1823572850,odlyzko_block_1e12_10k,block_1e12_10k
1000000000435,267653395760.4497735148,odlyzko_block_1e12_10k,block_1e12_10k
1000000000436,267653395760.6977661690,odlyzko_block_1e12_10k,block_1e12_10k
1000000000437,267653395760.9074627038,odlyzko_block_1e12_10k,block_1e12_10k
1000000000438,267653395761.0196037270,odlyzko_block_1e12_10k,block_1e12_10k
1000000000439,267653395761.5779159946,odlyzko_block_1e12_10k,block_1e12_10k
1000000000440,267653395761.6776342312,odlyzko_block_1e12_10k,block_1e12_10k
1000000000441,267653395761.9333152285,odlyzko_block_1e12_10k,block_1e12_10k
1000000000442,267653395762.2017901357,odlyzko_block_1e12_10k,block_1e12_10k
1000000000443,267653395762.5484076810,odlyzko_block_1e12_10k,block_1e12_10k
1000000000444,267653395762.8769681417,odlyzko_block_1e12_10k,block_1e12_10k
1000000000445,267653395762.9686292407,odlyzko_block_1e12_10k,block_1e12_10k
1000000000446,267653395763.0723538690,odlyzko_block_1e12_10k,block_1e12_10k
1000000000447,267653395763.3979283312,odlyzko_block_1e12_10k,block_1e12_10k
1000000000448,267653395763.5800358339,odlyzko_block_1e12_10k,block_1e12_10k
1000000000449,267653395763.9921772921,odlyzko_block_1e12_10k,block_1e12_10k
1000000000450,267653395764.3947259388,odlyzko_block_1e12_10k,block_1e12_10k
1000000000451,267653395764.5592810606,odlyzko_block_1e12_10k,block_1e12_10k
1000000000452,267653395764.7482870083,odlyzko_block_1e12_10k,block_1e12_10k
1000000000453,267653395765.0278066728,odlyzko_block_1e12_10k,block_1e12_10k
1000000000454,267653395765.1076343705,odlyzko_block_1e12_10k,block_1e12_10k
1000000000455,267653395765.6544936623,odlyzko_block_1e12_10k,block_1e12_10k
1000000000456,267653395765.7852484359,odlyzko_block_1e12_10k,block_1e12_10k
1000000000457,267653395766.0718161964,odlyzko_block_1e12_10k,block_1e12_10k
1000000000458,267653395766.3599955013,odlyzko_block_1e12_10k,block_1e12_10k
1000000000459,267653395766.4579573183,odlyzko_block_1e12_10k,block_1e12_10k
1000000000460,267653395766.6560897256,odlyzko_block_1e12_10k,block_1e12_10k
1000000000461,267653395767.1016078079,odlyzko_block_1e12_10k,block_1e12_10k
1000000000462,267653395767.2389531497,odlyzko_block_1e12_10k,block_1e12_10k
1000000000463,267653395767.7263955211,odlyzko_block_1e12_10k,block_1e12_10k
1000000000464,267653395768.0004197877,odlyzko_block_1e12_10k,block_1e12_10k
1000000000465,267653395768.1768083686,odlyzko_block_1e12_10k,block_1e12_10k
1000000000466,267653395768.3473769701,odlyzko_block_1e12_10k,block_1e12_10k
1000000000467,267653395768.6324026340,odlyzko_block_1e12_10k,block_1e12_10k
1000000000468,267653395768.8004896500,odlyzko_block_1e12_10k,block_1e12_10k
1000000000469,267653395769.1078173417,odlyzko_block_1e12_10k,block_1e12_10k
1000000000470,267653395769.3691186757,odlyzko_block_1e12_10k,block_1e12_10k
1000000000471,267653395769.7934077822,odlyzko_block_1e12_10k,block_1e12_10k
1000000000472,267653395769.9797733665,odlyzko_block_1e12_10k,block_1e12_10k
1000000000473,267653395770.3626370725,odlyzko_block_1e12_10k,block_1e12_10k
1000000000474,267653395770.4922183591,odlyzko_block_1e12_10k,block_1e12_10k
1000000000475,267653395770.8037728756,odlyzko_block_1e12_10k,block_1e12_10k
1000000000476,267653395771.0150570776,odlyzko_block_1e12_10k,block_1e12_10k
1000000000477,267653395771.3607674557,odlyzko_block_1e12_10k,block_1e12_10k
1000000000478,267653395771.4635140430,odlyzko_block_1e12_10k,block_1e12_10k
1000000000479,267653395771.6956975368,odlyzko_block_1e12_10k,block_1e12_10k
1000000000480,267653395771.9191015282,odlyzko_block_1e12_10k,block_1e12_10k
1000000000481,267653395772.1686105505,odlyzko_block_1e12_10k,block_1e12_10k
1000000000482,267653395772.4863309047,odlyzko_block_1e12_10k,block_1e12_10k
1000000000483,267653395772.8031183405,odlyzko_block_1e12_10k,block_1e12_10k
1000000000484,267653395772.9573860189,odlyzko_block_1e12_10k,block_1e12_10k
1000000000485,267653395773.0153196203,odlyzko_block_1e12_10k,block_1e12_10k
1000000000486,267653395773.3794405925,odlyzko_block_1e12_10k,block_1e12_10k
1000000000487,267653395773.6648991908,odlyzko_block_1e12_10k,block_1e12_10k
1000000000488,267653395773.8429658508,odlyzko_block_1e12_10k,block_1e12_10k
1000000000489,267653395774.3857081841,odlyzko_block_1e12_10k,block_1e12_10k
1000000000490,267653395774.4363229203,odlyzko_block_1e12_10k,block_1e12_10k
1000000000491,267653395774.7648575215,odlyzko_block_1e12_10k,block_1e12_10k
1000000000492,267653395775.0364444603,odlyzko_block_1e12_10k,block_1e12_10k
1000000000493,267653395775.3384751739,odlyzko_block_1e12_10k,block_1e12_10k
1000000000494,267653395775.5536707671,odlyzko_block_1e12_10k,block_1e12_10k
1000000000495,267653395775.6425429156,odlyzko_block_1e12_10k,block_1e12_10k
1000000000496,267653395776.0078106598,odlyzko_block_1e12_10k,block_1e12_10k
1000000000497,267653395776.4359949881,odlyzko_block_1e12_10k,block_1e12_10k
1000000000498,267653395776.5770729069,odlyzko_block_1e12_10k,block_1e12_10k
1000000000499,267653395776.9534336582,odlyzko_block_1e12_10k,block_1e12_10k
1000000000500,267653395777.2124343593,odlyzko_block_1e12_10k,block_1e12_10k
1000000000501,267653395777.4002629945,odlyzko_block_1e12_10k,block_1e12_10k
1000000000502,267653395777.5995826719,odlyzko_block_1e12_10k,block_1e12_10k
1000000000503,267653395778.1011407007,odlyzko_block_1e12_10k,block_1e12_10k
1000000000504,267653395778.3169083194,odlyzko_block_1e12_10k,block_1e12_10k
1000000000505,267653395778.4326394378,odlyzko_block_1e12_10k,block_1e12_10k
1000000000506,267653395778.5980724396,odlyzko_block_1e12_10k,block_1e12_10k
1000000000507,267653395778.9777621447,odlyzko_block_1e12_10k,block_1e12_10k
1000000000508,267653395779.2512541557,odlyzko_block_1e12_10k,block_1e12_10k
1000000000509,267653395779.3267776043,odlyzko_block_1e12_10k,block_1e12_10k
1000000000510,267653395779.6639868313,odlyzko_block_1e12_10k,block_1e12_10k
1000000000511,267653395779.8365266315,odlyzko_block_1e12_10k,block_1e12_10k
1000000000512,267653395780.1071207084,odlyzko_block_1e12_10k,block_1e12_10k
1000000000513,267653395780.2505584669,odlyzko_block_1e12_10k,block_1e12_10k
1000000000514,267653395780.6296256174,odlyzko_block_1e12_10k,block_1e12_10k
1000000000515,267653395781.0458018155,odlyzko_block_1e12_10k,block_1e12_10k
1000000000516,267653395781.2718457314,odlyzko_block_1e12_10k,block_1e12_10k
1000000000517,267653395781.6136096685,odlyzko_block_1e12_10k,block_1e12_10k
1000000000518,267653395781.8319775212,odlyzko_block_1e12_10k,block_1e12_10k
1000000000519,267653395781.9987577733,odlyzko_block_1e12_10k,block_1e12_10k
1000000000520,267653395782.1643083562,odlyzko_block_1e12_10k,block_1e12_10k
1000000000521,267653395782.5397549456,odlyzko_block_1e12_10k,block_1e12_10k
1000000000522,267653395782.7588664348,odlyzko_block_1e12_10k,block_1e12_10k
1000000000523,267653395782.8993075099,odlyzko_block_1e12_10k,block_1e12_10k
1000000000524,267653395783.2290011368,odlyzko_block_1e12_10k,block_1e12_10k
1000000000525,267653395783.4477286798,odlyzko_block_1e12_10k,block_1e12_10k
1000000000526,267653395783.6756678671,odlyzko_block_1e12_10k,block_1e12_10k
1000000000527,267653395784.0008555700,odlyzko_block_1e12_10k,block_1e12_10k
1000000000528,267653395784.3726753250,odlyzko_block_1e12_10k,block_1e12_10k
1000000000529,267653395784.4819806927,odlyzko_block_1e12_10k,block_1e12_10k
1000000000530,267653395784.6900138628,odlyzko_block_1e12_10k,block_1e12_10k
1000000000531,267653395784.8222764457,odlyzko_block_1e12_10k,block_1e12_10k
1000000000532,267653395785.1140621734,odlyzko_block_1e12_10k,block_1e12_10k
1000000000533,267653395785.6679273719,odlyzko_block_1e12_10k,block_1e12_10k
1000000000534,267653395785.8472871563,odlyzko_block_1e12_10k,block_1e12_10k
1000000000535,267653395786.2506503605,odlyzko_block_1e12_10k,block_1e12_10k
1000000000536,267653395786.3637529544,odlyzko_block_1e12_10k,block_1e12_10k
1000000000537,267653395786.6330789876,odlyzko_block_1e12_10k,block_1e12_10k
1000000000538,267653395786.9546091499,odlyzko_block_1e12_10k,block_1e12_10k
1000000000539,267653395787.2628068843,odlyzko_block_1e12_10k,block_1e12_10k
1000000000540,267653395787.4097565757,odlyzko_block_1e12_10k,block_1e12_10k
1000000000541,267653395787.8102169397,odlyzko_block_1e12_10k,block_1e12_10k
1000000000542,267653395788.0273912213,odlyzko_block_1e12_10k,block_1e12_10k
1000000000543,267653395788.1812664527,odlyzko_block_1e12_10k,block_1e12_10k
1000000000544,267653395788.3174988975,odlyzko_block_1e12_10k,block_1e12_10k
1000000000545,267653395788.6619870432,odlyzko_block_1e12_10k,block_1e12_10k
1000000000546,267653395789.0012260919,odlyzko_block_1e12_10k,block_1e12_10k
1000000000547,267653395789.2120813472,odlyzko_block_1e12_10k,block_1e12_10k
1000000000548,267653395789.3590292869,odlyzko_block_1e12_10k,block_1e12_10k
1000000000549,267653395789.6891641866,odlyzko_block_1e12_10k,block_1e12_10k
1000000000550,267653395789.9223223358,odlyzko_block_1e12_10k,block_1e12_10k
1000000000551,267653395790.3292573575,odlyzko_block_1e12_10k,block_1e12_10k
1000000000552,267653395790.4883065942,odlyzko_block_1e12_10k,block_1e12_10k
1000000000553,267653395790.6885084262,odlyzko_block_1e12_10k,block_1e12_10k
1000000000554,267653395790.8706965410,odlyzko_block_1e12_10k,block_1e12_10k
1000000000555,267653395790.9355786930,odlyzko_block_1e12_10k,block_1e12_10k
1000000000556,267653395791.4850164935,odlyzko_block_1e12_10k,block_1e12_10k
1000000000557,267653395791.7346986314,odlyzko_block_1e12_10k,block_1e12_10k
1000000000558,267653395791.9174622191,odlyzko_block_1e12_10k,block_1e12_10k
1000000000559,267653395792.2125103054,odlyzko_block_1e12_10k,block_1e12_10k
1000000000560,267653395792.4195129077,odlyzko_block_1e12_10k,block_1e12_10k
1000000000561,267653395792.6906642979,odlyzko_block_1e12_10k,block_1e12_10k
1000000000562,267653395792.7194723742,odlyzko_block_1e12_10k,block_1e12_10k
1000000000563,267653395793.3169392346,odlyzko_block_1e12_10k,block_1e12_10k
1000000000564,267653395793.5103726900,odlyzko_block_1e12_10k,block_1e12_10k
1000000000565,267653395793.8840985760,odlyzko_block_1e12_10k,block_1e12_10k
1000000000566,267653395794.2673199982,odlyzko_block_1e12_10k,block_1e12_10k
1000000000567,267653395794.4117913262,odlyzko_block_1e12_10k,block_1e12_10k
1000000000568,267653395794.6071404645,odlyzko_block_1e12_10k,block_1e12_10k
1000000000569,267653395794.8350863095,odlyzko_block_1e12_10k,block_1e12_10k
1000000000570,267653395795.1029199578,odlyzko_block_1e12_10k,block_1e12_10k
1000000000571,267653395795.3433568573,odlyzko_block_1e12_10k,block_1e12_10k
1000000000572,267653395795.4846302774,odlyzko_block_1e12_10k,block_1e12_10k
1000000000573,267653395795.8663650868,odlyzko_block_1e12_10k,block_1e12_10k
1000000000574,267653395796.0548092571,odlyzko_block_1e12_10k,block_1e12_10k
1000000000575,267653395796.3191556650,odlyzko_block_1e12_10k,block_1e12_10k
1000000000576,267653395796.5974765242,odlyzko_block_1e12_10k,block_1e12_10k
1000000000577,267653395797.0966074470,odlyzko_block_1e12_10k,block_1e12_10k
1000000000578,267653395797.1839418624,odlyzko_block_1e12_10k,block_1e12_10k
1000000000579,267653395797.4085276704,odlyzko_block_1e12_10k,block_1e12_10k
1000000000580,267653395797.5880769922,odlyzko_block_1e12_10k,block_1e12_10k
1000000000581,267653395797.8487220690,odlyzko_block_1e12_10k,block_1e12_10k
1000000000582,267653395798.2199059067,odlyzko_block_1e12_10k,block_1e12_10k
1000000000583,267653395798.4387256271,odlyzko_block_1e12_10k,block_1e12_10k
1000000000584,267653395798.7472316485,odlyzko_block_1e12_10k,block_1e12_10k
