index,gamma,source
5994,6360.503448522,sage_odlyzko_zeta
5995,6361.108114372,sage_odlyzko_zeta
5996,6362.082499058,sage_odlyzko_zeta
5997,6362.685361831,sage_odlyzko_zeta
5998,6363.900839548,sage_odlyzko_zeta
5999,6365.283583744,sage_odlyzko_zeta
6000,6365.852321021,sage_odlyzko_zeta
6001,6366.671353345,sage_odlyzko_zeta
6002,6367.958813533,sage_odlyzko_zeta
6003,6368.43809422,sage_odlyzko_zeta
6004,6369.245882999,sage_odlyzko_zeta
6005,6369.770229024,sage_odlyzko_zeta
6006,6370.898050448,sage_odlyzko_zeta
6007,6372.415682394,sage_odlyzko_zeta
6008,6373.173152452,sage_odlyzko_zeta
6009,6374.053534359,sage_odlyzko_zeta
6010,6375.032404909,sage_odlyzko_zeta
6011,6375.599195636,sage_odlyzko_zeta
6012,6376.76454917,sage_odlyzko_zeta
6013,6377.511439945,sage_odlyzko_zeta
6014,6378.55014573,sage_odlyzko_zeta
6015,6379.246624189,sage_odlyzko_zeta
6016,6379.959409796,sage_odlyzko_zeta
6017,6381.143665232,sage_odlyzko_zeta
6018,6381.848039062,sage_odlyzko_zeta
6019,6383.410238912,sage_odlyzko_zeta
6020,6384.459219016,sage_odlyzko_zeta
6021,6384.920488511,sage_odlyzko_zeta
6022,6385.578203508,sage_odlyzko_zeta
6023,6386.357077119,sage_odlyzko_zeta
6024,6387.528294108,sage_odlyzko_zeta
6025,6388.197850517,sage_odlyzko_zeta
6026,6389.36085337,sage_odlyzko_zeta
6027,6390.006152211,sage_odlyzko_zeta
6028,6391.686645484,sage_odlyzko_zeta
6029,6392.187328679,sage_odlyzko_zeta
6030,6392.718575156,sage_odlyzko_zeta
6031,6394.065073886,sage_odlyzko_zeta
6032,6395.031740701,sage_odlyzko_zeta
6033,6395.668869606,sage_odlyzko_zeta
6034,6396.729259797,sage_odlyzko_zeta
6035,6397.361130693,sage_odlyzko_zeta
6036,6397.78608117,sage_odlyzko_zeta
6037,6399.176640347,sage_odlyzko_zeta
6038,6400.746238658,sage_odlyzko_zeta
6039,6401.323625925,sage_odlyzko_zeta
6040,6402.175290622,sage_odlyzko_zeta
6041,6403.110886587,sage_odlyzko_zeta
6042,6403.861397515,sage_odlyzko_zeta
6043,6404.767039731,sage_odlyzko_zeta
6044,6405.178961948,sage_odlyzko_zeta
6045,6406.748283859,sage_odlyzko_zeta
6046,6407.612952819,sage_odlyzko_zeta
6047,6408.077160918,sage_odlyzko_zeta
6048,6409.27902119,sage_odlyzko_zeta
6049,6410.353801336,sage_odlyzko_zeta
6050,6411.384469329,sage_odlyzko_zeta
6051,6412.247558438,sage_odlyzko_zeta
6052,6413.040420059,sage_odlyzko_zeta
6053,6413.833451375,sage_odlyzko_zeta
6054,6414.570290069,sage_odlyzko_zeta
6055,6415.462076136,sage_odlyzko_zeta
6056,6416.175908959,sage_odlyzko_zeta
6057,6417.378052854,sage_odlyzko_zeta
6058,6418.792599643,sage_odlyzko_zeta
6059,6419.692022861,sage_odlyzko_zeta
6060,6420.182578627,sage_odlyzko_zeta
6061,6421.255935828,sage_odlyzko_zeta
6062,6421.491228644,sage_odlyzko_zeta
6063,6423.414486177,sage_odlyzko_zeta
6064,6423.764508954,sage_odlyzko_zeta
6065,6424.401461603,sage_odlyzko_zeta
6066,6425.399747335,sage_odlyzko_zeta
6067,6426.480014182,sage_odlyzko_zeta
6068,6427.401528361,sage_odlyzko_zeta
6069,6428.587583739,sage_odlyzko_zeta
6070,6429.468848693,sage_odlyzko_zeta
6071,6430.694571981,sage_odlyzko_zeta
6072,6430.918186134,sage_odlyzko_zeta
6073,6431.981683246,sage_odlyzko_zeta
6074,6432.43330308,sage_odlyzko_zeta
6075,6433.622387486,sage_odlyzko_zeta
6076,6434.514944025,sage_odlyzko_zeta
6077,6435.774652679,sage_odlyzko_zeta
6078,6436.905185938,sage_odlyzko_zeta
6079,6437.123406603,sage_odlyzko_zeta
6080,6438.740481005,sage_odlyzko_zeta
6081,6439.140618634,sage_odlyzko_zeta
6082,6440.125226421,sage_odlyzko_zeta
6083,6441.140573843,sage_odlyzko_zeta
6084,6441.894099406,sage_odlyzko_zeta
6085,6442.897533673,sage_odlyzko_zeta
6086,6443.565266181,sage_odlyzko_zeta
6087,6443.978372086,sage_odlyzko_zeta
6088,6445.971515285,sage_odlyzko_zeta
6089,6447.022174123,sage_odlyzko_zeta
6090,6447.474618172,sage_odlyzko_zeta
6091,6448.246132866,sage_odlyzko_zeta
6092,6449.332054724,sage_odlyzko_zeta
6093,6449.896208786,sage_odlyzko_zeta
6094,6450.770449031,sage_odlyzko_zeta
6095,6451.965072774,sage_odlyzko_zeta
6096,6452.616809388,sage_odlyzko_zeta
6097,6453.681785667,sage_odlyzko_zeta
6098,6454.861307375,sage_odlyzko_zeta
6099,6455.690820622,sage_odlyzko_zeta
6100,6456.243758468,sage_odlyzko_zeta
6101,6457.653867884,sage_odlyzko_zeta
6102,6458.658611073,sage_odlyzko_zeta
6103,6459.06782743,sage_odlyzko_zeta
6104,6459.952831321,sage_odlyzko_zeta
6105,6460.534639478,sage_odlyzko_zeta
6106,6461.614784191,sage_odlyzko_zeta
6107,6462.852814106,sage_odlyzko_zeta
6108,6463.724097146,sage_odlyzko_zeta
6109,6465.143720813,sage_odlyzko_zeta
6110,6465.743873967,sage_odlyzko_zeta
6111,6466.2957337,sage_odlyzko_zeta
6112,6467.193447824,sage_odlyzko_zeta
6113,6468.092790956,sage_odlyzko_zeta
6114,6469.131125191,sage_odlyzko_zeta
6115,6470.197357328,sage_odlyzko_zeta
6116,6470.701077817,sage_odlyzko_zeta
6117,6471.560457479,sage_odlyzko_zeta
6118,6472.78020159,sage_odlyzko_zeta
6119,6473.798648697,sage_odlyzko_zeta
6120,6475.021493493,sage_odlyzko_zeta
6121,6475.727754608,sage_odlyzko_zeta
6122,6476.113123924,sage_odlyzko_zeta
6123,6477.481705763,sage_odlyzko_zeta
6124,6478.027176625,sage_odlyzko_zeta
6125,6478.831342933,sage_odlyzko_zeta
6126,6479.431139218,sage_odlyzko_zeta
6127,6481.273679157,sage_odlyzko_zeta
6128,6482.002790372,sage_odlyzko_zeta
6129,6483.00670461,sage_odlyzko_zeta
6130,6483.450189796,sage_odlyzko_zeta
6131,6484.519323277,sage_odlyzko_zeta
6132,6485.713209327,sage_odlyzko_zeta
6133,6486.163374262,sage_odlyzko_zeta
6134,6487.445215264,sage_odlyzko_zeta
6135,6487.830216813,sage_odlyzko_zeta
6136,6488.926620779,sage_odlyzko_zeta
6137,6489.622575931,sage_odlyzko_zeta
6138,6490.906097872,sage_odlyzko_zeta
6139,6492.190210433,sage_odlyzko_zeta
6140,6492.813486515,sage_odlyzko_zeta
6141,6494.004710693,sage_odlyzko_zeta
6142,6494.622125319,sage_odlyzko_zeta
6143,6494.866454096,sage_odlyzko_zeta
6144,6496.007974725,sage_odlyzko_zeta
6145,6497.279308278,sage_odlyzko_zeta
6146,6498.03876946,sage_odlyzko_zeta
6147,6498.834863258,sage_odlyzko_zeta
6148,6500.031689481,sage_odlyzko_zeta
6149,6501.207453992,sage_odlyzko_zeta
6150,6501.665184352,sage_odlyzko_zeta
6151,6502.566972222,sage_odlyzko_zeta
6152,6503.701543494,sage_odlyzko_zeta
6153,6504.732509796,sage_odlyzko_zeta
6154,6505.408729994,sage_odlyzko_zeta
6155,6505.667900632,sage_odlyzko_zeta
6156,6507.137020078,sage_odlyzko_zeta
6157,6507.477752628,sage_odlyzko_zeta
6158,6509.6182528,sage_odlyzko_zeta
6159,6510.058208139,sage_odlyzko_zeta
6160,6510.892054061,sage_odlyzko_zeta
6161,6511.726223192,sage_odlyzko_zeta
6162,6512.566938401,sage_odlyzko_zeta
6163,6513.360945148,sage_odlyzko_zeta
6164,6514.38262427,sage_odlyzko_zeta
6165,6515.052647859,sage_odlyzko_zeta
6166,6516.171290291,sage_odlyzko_zeta
6167,6517.240330845,sage_odlyzko_zeta
6168,6517.861387847,sage_odlyzko_zeta
6169,6518.808197452,sage_odlyzko_zeta
6170,6520.320492652,sage_odlyzko_zeta
6171,6520.90996494,sage_odlyzko_zeta
6172,6521.788872386,sage_odlyzko_zeta
6173,6522.371597082,sage_odlyzko_zeta
6174,6523.377319126,sage_odlyzko_zeta
6175,6524.089123053,sage_odlyzko_zeta
6176,6524.898764044,sage_odlyzko_zeta
6177,6526.082562691,sage_odlyzko_zeta
6178,6527.431766364,sage_odlyzko_zeta
6179,6528.187904465,sage_odlyzko_zeta
6180,6529.103609832,sage_odlyzko_zeta
6181,6529.761023942,sage_odlyzko_zeta
6182,6530.427671756,sage_odlyzko_zeta
6183,6531.5987075,sage_odlyzko_zeta
6184,6532.693567138,sage_odlyzko_zeta
6185,6533.491429405,sage_odlyzko_zeta
6186,6533.871387071,sage_odlyzko_zeta
6187,6534.762937011,sage_odlyzko_zeta
6188,6536.470053698,sage_odlyzko_zeta
6189,6537.054650214,sage_odlyzko_zeta
6190,6538.142600402,sage_odlyzko_zeta
6191,6539.169984549,sage_odlyzko_zeta
6192,6539.724960985,sage_odlyzko_zeta
6193,6540.63890676,sage_odlyzko_zeta
6194,6541.354659155,sage_odlyzko_zeta
6195,6541.862394583,sage_odlyzko_zeta
6196,6543.51765705,sage_odlyzko_zeta
6197,6544.117508866,sage_odlyzko_zeta
6198,6545.406761306,sage_odlyzko_zeta
6199,6546.203853146,sage_odlyzko_zeta
6200,6546.926187187,sage_odlyzko_zeta
6201,6547.849360758,sage_odlyzko_zeta
6202,6549.1298631,sage_odlyzko_zeta
6203,6549.691789354,sage_odlyzko_zeta
6204,6550.283449196,sage_odlyzko_zeta
6205,6551.606750605,sage_odlyzko_zeta
6206,6552.137913651,sage_odlyzko_zeta
6207,6552.822686786,sage_odlyzko_zeta
6208,6554.188696831,sage_odlyzko_zeta
6209,6555.776866674,sage_odlyzko_zeta
6210,6556.290164156,sage_odlyzko_zeta
6211,6556.932787603,sage_odlyzko_zeta
6212,6557.550866184,sage_odlyzko_zeta
6213,6558.710265696,sage_odlyzko_zeta
6214,6559.459473094,sage_odlyzko_zeta
6215,6560.485236248,sage_odlyzko_zeta
6216,6561.246375942,sage_odlyzko_zeta
6217,6562.260958256,sage_odlyzko_zeta
6218,6563.369421996,sage_odlyzko_zeta
6219,6564.166004197,sage_odlyzko_zeta
6220,6565.225896725,sage_odlyzko_zeta
6221,6565.916463679,sage_odlyzko_zeta
6222,6567.222123704,sage_odlyzko_zeta
6223,6567.810942959,sage_odlyzko_zeta
6224,6568.585110674,sage_odlyzko_zeta
6225,6569.319354207,sage_odlyzko_zeta
6226,6569.866289056,sage_odlyzko_zeta
6227,6571.34939708,sage_odlyzko_zeta
6228,6572.768540539,sage_odlyzko_zeta
6229,6573.166263739,sage_odlyzko_zeta
6230,6574.230084645,sage_odlyzko_zeta
6231,6575.279364268,sage_odlyzko_zeta
6232,6575.921041737,sage_odlyzko_zeta
6233,6576.290007733,sage_odlyzko_zeta
6234,6577.842444727,sage_odlyzko_zeta
6235,6578.668340545,sage_odlyzko_zeta
6236,6579.281726766,sage_odlyzko_zeta
6237,6580.253132475,sage_odlyzko_zeta
6238,6581.106726792,sage_odlyzko_zeta
6239,6582.366235017,sage_odlyzko_zeta
6240,6583.647989893,sage_odlyzko_zeta
6241,6584.025065237,sage_odlyzko_zeta
6242,6585.152149259,sage_odlyzko_zeta
6243,6585.766065749,sage_odlyzko_zeta
6244,6586.365117608,sage_odlyzko_zeta
6245,6587.679935019,sage_odlyzko_zeta
6246,6588.133534515,sage_odlyzko_zeta
6247,6589.210210195,sage_odlyzko_zeta
6248,6590.863205277,sage_odlyzko_zeta
6249,6591.491048593,sage_odlyzko_zeta
6250,6592.144011229,sage_odlyzko_zeta
6251,6592.845950012,sage_odlyzko_zeta
6252,6594.035062428,sage_odlyzko_zeta
6253,6595.182141382,sage_odlyzko_zeta
6254,6595.672779584,sage_odlyzko_zeta
6255,6596.500204524,sage_odlyzko_zeta
6256,6597.265170319,sage_odlyzko_zeta
6257,6598.340695484,sage_odlyzko_zeta
6258,6599.176046768,sage_odlyzko_zeta
6259,6600.753780455,sage_odlyzko_zeta
6260,6601.347457984,sage_odlyzko_zeta
6261,6602.390527991,sage_odlyzko_zeta
6262,6602.977753482,sage_odlyzko_zeta
6263,6603.897138837,sage_odlyzko_zeta
6264,6604.427167139,sage_odlyzko_zeta
6265,6605.39955434,sage_odlyzko_zeta
6266,6606.694580788,sage_odlyzko_zeta
6267,6607.765474189,sage_odlyzko_zeta
6268,6607.967781789,sage_odlyzko_zeta
6269,6609.741917966,sage_odlyzko_zeta
6270,6610.094415677,sage_odlyzko_zeta
6271,6611.386797396,sage_odlyzko_zeta
6272,6612.007975269,sage_odlyzko_zeta
6273,6612.907977502,sage_odlyzko_zeta
6274,6614.10382939,sage_odlyzko_zeta
6275,6614.525354352,sage_odlyzko_zeta
6276,6615.245604673,sage_odlyzko_zeta
6277,6616.001321093,sage_odlyzko_zeta
6278,6617.823120342,sage_odlyzko_zeta
6279,6618.582598754,sage_odlyzko_zeta
6280,6619.598203883,sage_odlyzko_zeta
6281,6620.243653082,sage_odlyzko_zeta
6282,6620.801846218,sage_odlyzko_zeta
6283,6621.897593444,sage_odlyzko_zeta
6284,6622.896150264,sage_odlyzko_zeta
6285,6623.574968354,sage_odlyzko_zeta
6286,6624.663719463,sage_odlyzko_zeta
6287,6625.250125791,sage_odlyzko_zeta
6288,6626.6362873,sage_odlyzko_zeta
6289,6627.460241762,sage_odlyzko_zeta
6290,6628.061836653,sage_odlyzko_zeta
6291,6629.891281103,sage_odlyzko_zeta
6292,6630.11041843,sage_odlyzko_zeta
6293,6631.038268217,sage_odlyzko_zeta
6294,6631.547698185,sage_odlyzko_zeta
6295,6632.548656712,sage_odlyzko_zeta
6296,6633.484002021,sage_odlyzko_zeta
6297,6634.352598133,sage_odlyzko_zeta
6298,6635.696775491,sage_odlyzko_zeta
6299,6636.654287339,sage_odlyzko_zeta
6300,6637.625363681,sage_odlyzko_zeta
6301,6638.090473849,sage_odlyzko_zeta
6302,6639.075753371,sage_odlyzko_zeta
6303,6639.859562436,sage_odlyzko_zeta
6304,6641.055120834,sage_odlyzko_zeta
6305,6641.786228642,sage_odlyzko_zeta
6306,6642.644283634,sage_odlyzko_zeta
6307,6643.292547542,sage_odlyzko_zeta
6308,6644.119902868,sage_odlyzko_zeta
6309,6645.918402374,sage_odlyzko_zeta
6310,6646.611795536,sage_odlyzko_zeta
6311,6647.322423863,sage_odlyzko_zeta
6312,6648.077919597,sage_odlyzko_zeta
6313,6649.384089934,sage_odlyzko_zeta
6314,6649.647351977,sage_odlyzko_zeta
6315,6650.38313498,sage_odlyzko_zeta
6316,6651.545139434,sage_odlyzko_zeta
6317,6652.58366101,sage_odlyzko_zeta
6318,6653.941240679,sage_odlyzko_zeta
6319,6654.366268487,sage_odlyzko_zeta
6320,6655.334573449,sage_odlyzko_zeta
6321,6656.446114677,sage_odlyzko_zeta
6322,6657.053755493,sage_odlyzko_zeta
6323,6658.335707229,sage_odlyzko_zeta
6324,6659.055077833,sage_odlyzko_zeta
6325,6659.521842321,sage_odlyzko_zeta
6326,6660.503555598,sage_odlyzko_zeta
6327,6661.461648933,sage_odlyzko_zeta
6328,6662.346720632,sage_odlyzko_zeta
6329,6663.719022678,sage_odlyzko_zeta
6330,6664.87291695,sage_odlyzko_zeta
6331,6665.432916954,sage_odlyzko_zeta
6332,6666.236097926,sage_odlyzko_zeta
6333,6666.808353083,sage_odlyzko_zeta
6334,6667.616350899,sage_odlyzko_zeta
6335,6669.09736227,sage_odlyzko_zeta
6336,6669.810009518,sage_odlyzko_zeta
6337,6670.175702316,sage_odlyzko_zeta
6338,6671.713778808,sage_odlyzko_zeta
6339,6672.526465395,sage_odlyzko_zeta
6340,6673.539418182,sage_odlyzko_zeta
6341,6674.254359554,sage_odlyzko_zeta
6342,6675.608127236,sage_odlyzko_zeta
6343,6676.021079515,sage_odlyzko_zeta
6344,6677.034062071,sage_odlyzko_zeta
6345,6677.773602311,sage_odlyzko_zeta
6346,6678.438197869,sage_odlyzko_zeta
6347,6679.147300423,sage_odlyzko_zeta
6348,6680.890098038,sage_odlyzko_zeta
6349,6681.885127242,sage_odlyzko_zeta
6350,6682.565640307,sage_odlyzko_zeta
6351,6683.184617812,sage_odlyzko_zeta
6352,6684.323087145,sage_odlyzko_zeta
6353,6685.084637365,sage_odlyzko_zeta
6354,6685.936244319,sage_odlyzko_zeta
6355,6686.656349752,sage_odlyzko_zeta
6356,6688.040741921,sage_odlyzko_zeta
6357,6688.503502135,sage_odlyzko_zeta
6358,6689.259935462,sage_odlyzko_zeta
6359,6690.508707529,sage_odlyzko_zeta
6360,6691.704920009,sage_odlyzko_zeta
6361,6692.647541253,sage_odlyzko_zeta
6362,6693.499651871,sage_odlyzko_zeta
6363,6693.981516036,sage_odlyzko_zeta
6364,6694.823702885,sage_odlyzko_zeta
6365,6695.938981836,sage_odlyzko_zeta
6366,6696.272310647,sage_odlyzko_zeta
6367,6697.779004687,sage_odlyzko_zeta
6368,6698.507679623,sage_odlyzko_zeta
6369,6699.761639218,sage_odlyzko_zeta
6370,6700.871368181,sage_odlyzko_zeta
6371,6701.375798237,sage_odlyzko_zeta
6372,6701.78467833,sage_odlyzko_zeta
6373,6703.336806678,sage_odlyzko_zeta
6374,6704.270589494,sage_odlyzko_zeta
6375,6704.873686013,sage_odlyzko_zeta
6376,6705.640106166,sage_odlyzko_zeta
6377,6706.214075998,sage_odlyzko_zeta
6378,6707.535168633,sage_odlyzko_zeta
6379,6708.72104869,sage_odlyzko_zeta
6380,6709.7269917,sage_odlyzko_zeta
6381,6710.545176388,sage_odlyzko_zeta
6382,6711.503024658,sage_odlyzko_zeta
6383,6712.089903868,sage_odlyzko_zeta
6384,6712.731759929,sage_odlyzko_zeta
6385,6713.825345385,sage_odlyzko_zeta
6386,6714.552463891,sage_odlyzko_zeta
6387,6715.865576388,sage_odlyzko_zeta
6388,6716.558365973,sage_odlyzko_zeta
6389,6717.809675011,sage_odlyzko_zeta
6390,6718.186519713,sage_odlyzko_zeta
6391,6719.559687205,sage_odlyzko_zeta
6392,6720.626196173,sage_odlyzko_zeta
6393,6721.04342932,sage_odlyzko_zeta
6394,6722.047668249,sage_odlyzko_zeta
6395,6722.914170255,sage_odlyzko_zeta
6396,6723.649784948,sage_odlyzko_zeta
6397,6724.573284419,sage_odlyzko_zeta
6398,6725.06280124,sage_odlyzko_zeta
6399,6727.203484213,sage_odlyzko_zeta
6400,6727.861353027,sage_odlyzko_zeta
6401,6728.191087299,sage_odlyzko_zeta
6402,6729.486019096,sage_odlyzko_zeta
6403,6729.895237293,sage_odlyzko_zeta
6404,6730.934946662,sage_odlyzko_zeta
6405,6731.96124888,sage_odlyzko_zeta
6406,6733.013197273,sage_odlyzko_zeta
6407,6733.352651969,sage_odlyzko_zeta
6408,6734.491411333,sage_odlyzko_zeta
6409,6735.744523773,sage_odlyzko_zeta
6410,6736.409605358,sage_odlyzko_zeta
6411,6737.651227898,sage_odlyzko_zeta
6412,6738.297181094,sage_odlyzko_zeta
6413,6739.552413812,sage_odlyzko_zeta
6414,6740.261721735,sage_odlyzko_zeta
6415,6740.457697493,sage_odlyzko_zeta
6416,6741.366527616,sage_odlyzko_zeta
6417,6742.674048333,sage_odlyzko_zeta
6418,6743.672183245,sage_odlyzko_zeta
6419,6744.725146506,sage_odlyzko_zeta
6420,6745.670849832,sage_odlyzko_zeta
6421,6746.59308088,sage_odlyzko_zeta
6422,6747.242437891,sage_odlyzko_zeta
6423,6748.02917242,sage_odlyzko_zeta
6424,6749.031010236,sage_odlyzko_zeta
6425,6750.213685342,sage_odlyzko_zeta
6426,6750.601759542,sage_odlyzko_zeta
6427,6751.786325714,sage_odlyzko_zeta
6428,6752.178020361,sage_odlyzko_zeta
6429,6753.436904756,sage_odlyzko_zeta
6430,6754.800870277,sage_odlyzko_zeta
6431,6755.929060722,sage_odlyzko_zeta
6432,6756.349056165,sage_odlyzko_zeta
6433,6756.987912269,sage_odlyzko_zeta
6434,6757.968818186,sage_odlyzko_zeta
6435,6759.040586962,sage_odlyzko_zeta
6436,6759.501932128,sage_odlyzko_zeta
6437,6760.462459401,sage_odlyzko_zeta
6438,6761.720180325,sage_odlyzko_zeta
6439,6762.871493913,sage_odlyzko_zeta
6440,6763.550805102,sage_odlyzko_zeta
6441,6764.315430967,sage_odlyzko_zeta
6442,6765.177507003,sage_odlyzko_zeta
6443,6766.626418343,sage_odlyzko_zeta
6444,6767.055387842,sage_odlyzko_zeta
6445,6767.826497444,sage_odlyzko_zeta
6446,6768.762729473,sage_odlyzko_zeta
6447,6769.585676838,sage_odlyzko_zeta
6448,6770.093879397,sage_odlyzko_zeta
6449,6771.955148425,sage_odlyzko_zeta
6450,6772.495692993,sage_odlyzko_zeta
6451,6773.740383049,sage_odlyzko_zeta
6452,6774.572946801,sage_odlyzko_zeta
6453,6774.993840108,sage_odlyzko_zeta
6454,6776.146685002,sage_odlyzko_zeta
6455,6776.359235997,sage_odlyzko_zeta
6456,6778.094859515,sage_odlyzko_zeta
6457,6778.684172079,sage_odlyzko_zeta
6458,6779.586018071,sage_odlyzko_zeta
6459,6780.217537108,sage_odlyzko_zeta
6460,6781.893987625,sage_odlyzko_zeta
6461,6782.353593658,sage_odlyzko_zeta
6462,6783.353036592,sage_odlyzko_zeta
6463,6784.369341123,sage_odlyzko_zeta
6464,6785.226455747,sage_odlyzko_zeta
6465,6785.783415366,sage_odlyzko_zeta
6466,6786.860012201,sage_odlyzko_zeta
6467,6787.190723306,sage_odlyzko_zeta
6468,6788.359287918,sage_odlyzko_zeta
6469,6789.795642994,sage_odlyzko_zeta
6470,6791.028915457,sage_odlyzko_zeta
6471,6791.376409716,sage_odlyzko_zeta
6472,6792.196698982,sage_odlyzko_zeta
6473,6793.061593445,sage_odlyzko_zeta
6474,6794.096623844,sage_odlyzko_zeta
6475,6795.007815668,sage_odlyzko_zeta
6476,6795.89691925,sage_odlyzko_zeta
6477,6796.295555004,sage_odlyzko_zeta
6478,6797.774135881,sage_odlyzko_zeta
6479,6798.366625615,sage_odlyzko_zeta
6480,6799.273322355,sage_odlyzko_zeta
6481,6800.772051417,sage_odlyzko_zeta
6482,6801.656988283,sage_odlyzko_zeta
6483,6802.224132416,sage_odlyzko_zeta
6484,6802.95713034,sage_odlyzko_zeta
6485,6803.905959481,sage_odlyzko_zeta
6486,6804.369622405,sage_odlyzko_zeta
6487,6805.731785578,sage_odlyzko_zeta
6488,6806.401467743,sage_odlyzko_zeta
6489,6807.689586082,sage_odlyzko_zeta
6490,6808.690301597,sage_odlyzko_zeta
6491,6809.403080164,sage_odlyzko_zeta
6492,6810.366331181,sage_odlyzko_zeta
6493,6811.15703639,sage_odlyzko_zeta
6494,6811.850764838,sage_odlyzko_zeta
6495,6813.242160314,sage_odlyzko_zeta
6496,6813.937310609,sage_odlyzko_zeta
6497,6814.462465953,sage_odlyzko_zeta
6498,6815.081096307,sage_odlyzko_zeta
6499,6816.335338647,sage_odlyzko_zeta
6500,6817.957478322,sage_odlyzko_zeta
6501,6818.595648109,sage_odlyzko_zeta
6502,6819.200378866,sage_odlyzko_zeta
6503,6820.389495636,sage_odlyzko_zeta
6504,6821.029054303,sage_odlyzko_zeta
6505,6821.700640049,sage_odlyzko_zeta
6506,6822.503719519,sage_odlyzko_zeta
6507,6823.687203033,sage_odlyzko_zeta
6508,6824.619085023,sage_odlyzko_zeta
6509,6825.43083343,sage_odlyzko_zeta
6510,6826.694558729,sage_odlyzko_zeta
6511,6827.21519584,sage_odlyzko_zeta
6512,6828.196024118,sage_odlyzko_zeta
6513,6829.60039988,sage_odlyzko_zeta
6514,6830.083027379,sage_odlyzko_zeta
6515,6830.870213621,sage_odlyzko_zeta
6516,6831.545028253,sage_odlyzko_zeta
6517,6832.556238234,sage_odlyzko_zeta
6518,6833.389260422,sage_odlyzko_zeta
6519,6834.177858652,sage_odlyzko_zeta
6520,6835.801628119,sage_odlyzko_zeta
6521,6836.654339309,sage_odlyzko_zeta
6522,6837.608007663,sage_odlyzko_zeta
6523,6837.961927128,sage_odlyzko_zeta
6524,6838.573655317,sage_odlyzko_zeta
6525,6840.160959158,sage_odlyzko_zeta
6526,6840.629444019,sage_odlyzko_zeta
6527,6841.652128808,sage_odlyzko_zeta
6528,6842.568406741,sage_odlyzko_zeta
6529,6843.097716812,sage_odlyzko_zeta
6530,6844.542069427,sage_odlyzko_zeta
6531,6845.395596547,sage_odlyzko_zeta
6532,6846.43760065,sage_odlyzko_zeta
6533,6847.230869123,sage_odlyzko_zeta
6534,6848.211314779,sage_odlyzko_zeta
6535,6848.775908203,sage_odlyzko_zeta
6536,6849.879668262,sage_odlyzko_zeta
6537,6850.113716574,sage_odlyzko_zeta
6538,6851.11591127,sage_odlyzko_zeta
6539,6852.988639447,sage_odlyzko_zeta
6540,6853.366485079,sage_odlyzko_zeta
6541,6854.363467097,sage_odlyzko_zeta
6542,6855.292491817,sage_odlyzko_zeta
6543,6856.262283256,sage_odlyzko_zeta
